source_id,external_id,external_name,external_name_norm,registry_status,source_url,match_method,evidence_strength,rut,entity_id,error
donatarias_21440,1305,FUNDACIÓN ACCIÓN SOCIAL PARA LA EDUCACIÓN DE LA PAZ Y LOS DERECHOS HUMANOS,FUNDACION ACCION SOCIAL PARA LA EDUCACION DE LA PAZ Y LOS DERECHOS HUMANOS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1305,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65215761-0,ENT-RUT-65215761-0,
donatarias_21440,1302,FUND CIENCIA PARA LA VIDA,FUND CIENCIA PARA LA VIDA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1302,RUT_DIRECT,STRONG_LEGAL_REGISTRY,73124100-7,ENT-RUT-73124100-7,
donatarias_21440,1293,FUNDACIÓN PARA EL BIENESTAR ANIMAL EDUCACIÓN DE LA TENENCIA RESPONSABLE DE MASCOTAS Y ANIMALES DE CO,FUNDACION PARA EL BIENESTAR ANIMAL EDUCACION DE LA TENENCIA RESPONSABLE DE MASCOTAS Y ANIMALES DE CO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1293,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65250424-8,ENT-RUT-65250424-8,
donatarias_21440,1290,FUNDACION DE LA OBESIDAD Y DEPRESION E DIVERSIDAD GUATITA DELANTAL NACIONAL,FUNDACION DE LA OBESIDAD Y DEPRESION E DIVERSIDAD GUATITA DELANTAL NACIONAL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1290,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65228727-1,ENT-RUT-65228727-1,
donatarias_21440,1289,"FUNDACION DE BENEFICENCIA PUBLICA CULTURAL, EDUCACIONAL Y CIENTIFICA ARTEMISA",FUNDACION DE BENEFICENCIA PUBLICA CULTURAL EDUCACIONAL Y CIENTIFICA ARTEMISA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1289,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65217172-9,ENT-RUT-65217172-9,
donatarias_21440,1288,FUND MAR DE CHILE,FUND MAR DE CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1288,RUT_DIRECT,STRONG_LEGAL_REGISTRY,75976160-K,ENT-RUT-75976160-K,
donatarias_21440,1286,CORPORACION DE DEPORTES DE LA MUNICIPALIDAD DE CURICO,CORPORACION DE DEPORTES DE LA MUNICIPALIDAD DE CURICO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1286,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65057429-K,ENT-RUT-65057429-K,
donatarias_21440,1284,FUNDACION NUFFIELD CHILE,FUNDACION NUFFIELD CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1284,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65204354-2,ENT-RUT-65204354-2,
donatarias_21440,1283,MATER FILIUS PUERTO VARAS,MATER FILIUS PUERTO VARAS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1283,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65261963-0,ENT-RUT-65261963-0,
donatarias_21440,1281,FUNDACION PASITOS BRILLANTES,FUNDACION PASITOS BRILLANTES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1281,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65273462-6,ENT-RUT-65273462-6,
donatarias_21440,1279,FUNDACIÓN MUJERES EN REHABILITACIÓN DE CÁNCER CORREDORA POR LA VIDA,FUNDACION MUJERES EN REHABILITACION DE CANCER CORREDORA POR LA VIDA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1279,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65242805-3,ENT-RUT-65242805-3,
donatarias_21440,1276,FUNDACIÓN CENTRO DE ESTUDIOS ABDOÓN CIFUENTES,FUNDACION CENTRO DE ESTUDIOS ABDOON CIFUENTES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1276,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65255439-3,ENT-RUT-65255439-3,
donatarias_21440,1275,FUNDACIÓN CENTRO CULTURAL Y ARTÍSTICO DE LA VERACRUZ,FUNDACION CENTRO CULTURAL Y ARTISTICO DE LA VERACRUZ,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1275,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65261799-9,ENT-RUT-65261799-9,
donatarias_21440,1271,CORPORACION DE DEPORTES DE LA MUNICIPALIDAD DE  INDEPENDENCIA,CORPORACION DE DEPORTES DE LA MUNICIPALIDAD DE INDEPENDENCIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1271,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65080563-1,ENT-RUT-65080563-1,
donatarias_21440,1270,INSTITUTO NACIONAL DE LITIO Y SALARES,INSTITUTO NACIONAL DE LITIO Y SALARES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1270,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65246292-8,ENT-RUT-65246292-8,
donatarias_21440,1269,GOLDEN COMMUNITY FOUNDATION FUNDACION COMUNITARIA GOLDEN,GOLDEN COMMUNITY FOUNDATION FUNDACION COMUNITARIA GOLDEN,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1269,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65263054-5,ENT-RUT-65263054-5,
donatarias_21440,1268,"FUNDACIÓN WELFTUN, APRENDIZAJE SIN FRONTERAS",FUNDACION WELFTUN APRENDIZAJE SIN FRONTERAS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1268,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65271305-K,ENT-RUT-65271305-K,
donatarias_21440,1267,FUNDACION RE-CREA SONRISAS,FUNDACION RE CREA SONRISAS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1267,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65259345-3,ENT-RUT-65259345-3,
donatarias_21440,1265,"FUNDACIÓN FOMENTO, INTERVENCIÓN Y TECNOLOGÍA PARA LA INCLUSIÓN",FUNDACION FOMENTO INTERVENCION Y TECNOLOGIA PARA LA INCLUSION,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1265,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65236393-8,ENT-RUT-65236393-8,
donatarias_21440,1264,FUNDACION ESPECTRAL,FUNDACION ESPECTRAL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1264,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65154706-7,ENT-RUT-65154706-7,
donatarias_21440,1263,FUNDACIÓN EDUCACIONAL SAN JUAN DEL CASTILLO,FUNDACION EDUCACIONAL SAN JUAN DEL CASTILLO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1263,RUT_DIRECT,STRONG_LEGAL_REGISTRY,74557000-3,ENT-RUT-74557000-3,
donatarias_21440,1262,FUNDACIÓN DESDE EL BARRIO AL ESTADIO,FUNDACION DESDE EL BARRIO AL ESTADIO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1262,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65257832-2,ENT-RUT-65257832-2,
donatarias_21440,1261,FUNDACION DE BUCEO ADAPTADO RESPIRA VIDA Y MAS,FUNDACION DE BUCEO ADAPTADO RESPIRA VIDA Y MAS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1261,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65271937-6,ENT-RUT-65271937-6,
donatarias_21440,1260,FUNDACIÓN COLITAS FELICES,FUNDACION COLITAS FELICES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1260,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65201288-4,ENT-RUT-65201288-4,
donatarias_21440,1255,ASOCIACION CHILENA DE DERECHO INTERNACIONAL PRIVADO,ASOCIACION CHILENA DE DERECHO INTERNACIONAL PRIVADO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1255,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65110201-4,ENT-RUT-65110201-4,
donatarias_21440,1254,FUNDACION PARA LA EDUCACION Y SUSTENTABILIDAD ORIGAMI,FUNDACION PARA LA EDUCACION Y SUSTENTABILIDAD ORIGAMI,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1254,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65246428-9,ENT-RUT-65246428-9,
donatarias_21440,1253,FUNDACION CAMBIA TU MENTE,FUNDACION CAMBIA TU MENTE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1253,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65262957-1,ENT-RUT-65262957-1,
donatarias_21440,1250,FUNDACION RUGBYPARATODOS CHILE,FUNDACION RUGBYPARATODOS CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1250,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65160523-7,ENT-RUT-65160523-7,
donatarias_21440,1249,FUNDACIÓN RECORRIDO SOLIDARIO,FUNDACION RECORRIDO SOLIDARIO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1249,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65249736-5,ENT-RUT-65249736-5,
donatarias_21440,1245,FUNDACION MANOS QUE AYUDAN,FUNDACION MANOS QUE AYUDAN,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1245,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65124034-4,ENT-RUT-65124034-4,
donatarias_21440,1243,FUNDACION GRAN ARBOL,FUNDACION GRAN ARBOL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1243,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65258232-K,ENT-RUT-65258232-K,
donatarias_21440,1242,FUNDACION ENKI ANU,FUNDACION ENKI ANU,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1242,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65262694-7,ENT-RUT-65262694-7,
donatarias_21440,1241,FUNDACION EL PODER DEL DEPORTE,FUNDACION EL PODER DEL DEPORTE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1241,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65262063-9,ENT-RUT-65262063-9,
donatarias_21440,1240,FUNDACION DIOS ES MI AYUDA,FUNDACION DIOS ES MI AYUDA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1240,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65262002-7,ENT-RUT-65262002-7,
donatarias_21440,1237,FUNDACIÓN ADOPTA UN NEGRITO,FUNDACION ADOPTA UN NEGRITO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1237,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65250875-8,ENT-RUT-65250875-8,
donatarias_21440,1234,CORPORACION PARA LA CONSERVACION Y USO SUSTENTABLE DE LOS BOSQUES DE ALERCE O CORPORACION ALERCE,CORPORACION PARA LA CONSERVACION Y USO SUSTENTABLE DE LOS BOSQUES DE ALERCE O CORPORACION ALERCE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1234,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65072809-2,ENT-RUT-65072809-2,
donatarias_21440,1232,CORPORACION FAMILIA MIASTENIA GRAVIS CHILE,CORPORACION FAMILIA MIASTENIA GRAVIS CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1232,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65219471-0,ENT-RUT-65219471-0,
donatarias_21440,1231,CORPORACIÓN DE ASISTENCIA ACADÉMICA Y LABORAL AUTISTA,CORPORACION DE ASISTENCIA ACADEMICA Y LABORAL AUTISTA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1231,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65261042-0,ENT-RUT-65261042-0,
donatarias_21440,1226,ASOCIACION DE MEDICOS SOLIDARIOS DE SANTO DOMINGO,ASOCIACION DE MEDICOS SOLIDARIOS DE SANTO DOMINGO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1226,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65249065-4,ENT-RUT-65249065-4,
donatarias_21440,1224,FUNDACIÓN TAPSIN,FUNDACION TAPSIN,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1224,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65096690-2,ENT-RUT-65096690-2,
donatarias_21440,1221,FUNDACION MANO FIRME DE ARQUERO,FUNDACION MANO FIRME DE ARQUERO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1221,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65263035-9,ENT-RUT-65263035-9,
donatarias_21440,1220,FUNDACIÓN HOCKEY INCLUSIVO,FUNDACION HOCKEY INCLUSIVO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1220,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65129659-5,ENT-RUT-65129659-5,
donatarias_21440,1213,ASOCIACION TECNICA DE INTERVENCION EN EMERGENCIAS CHILE,ASOCIACION TECNICA DE INTERVENCION EN EMERGENCIAS CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1213,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65211988-3,ENT-RUT-65211988-3,
donatarias_21440,1209,FUNDACION INEXPLICABLE,FUNDACION INEXPLICABLE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1209,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65237012-8,ENT-RUT-65237012-8,
donatarias_21440,1204,FUNDACION INSPIRA SONRISAS CHILE,FUNDACION INSPIRA SONRISAS CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1204,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65257294-4,ENT-RUT-65257294-4,
donatarias_21440,1203,FUNDACIÓN ENTRE PARES,FUNDACION ENTRE PARES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1203,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65098248-7,ENT-RUT-65098248-7,
donatarias_21440,1198,CORPORACION SALUD Y DEPENDENCIAS PARA PACIENTES DE LA COMUNA,CORPORACION SALUD Y DEPENDENCIAS PARA PACIENTES DE LA COMUNA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1198,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65259401-8,ENT-RUT-65259401-8,
donatarias_21440,1194,CORPORACION CIUDADANA SAR ARAUCANIA BUSQUEDA Y RESCATE SAR ARAUCANIA U O.N.G. SAR ARAUCANIA,CORPORACION CIUDADANA SAR ARAUCANIA BUSQUEDA Y RESCATE SAR ARAUCANIA U O N G SAR ARAUCANIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1194,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65141944-1,ENT-RUT-65141944-1,
donatarias_21440,1193,CORPORACION CENTRO SOFIA,CORPORACION CENTRO SOFIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1193,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65253392-2,ENT-RUT-65253392-2,
donatarias_21440,1191,FUNDACIÓN STOPBULLYING CHILE,FUNDACION STOPBULLYING CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1191,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65206462-0,ENT-RUT-65206462-0,
donatarias_21440,1187,FUNDACIÓN PARA LA EDUCACIÓN Y LA DIVULGACIÓN DE LAS CIENCIAS FENIKA,FUNDACION PARA LA EDUCACION Y LA DIVULGACION DE LAS CIENCIAS FENIKA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1187,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65258777-1,ENT-RUT-65258777-1,
donatarias_21440,1186,FUNDACION OBSERVA CIUDADANIA,FUNDACION OBSERVA CIUDADANIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1186,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65184345-6,ENT-RUT-65184345-6,
donatarias_21440,1185,FUNDACIÓN MUSEO DEL TELAR,FUNDACION MUSEO DEL TELAR,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1185,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65225504-3,ENT-RUT-65225504-3,
donatarias_21440,1182,FUNDACIÓN INCLUIRTE,FUNDACION INCLUIRTE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1182,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65215101-9,ENT-RUT-65215101-9,
donatarias_21440,1181,FUNDACION HUMEDALES SOSTENIBLES,FUNDACION HUMEDALES SOSTENIBLES,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1181,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65203649-K,ENT-RUT-65203649-K,
donatarias_21440,1180,FUNDACION FLORA NATIVA CHILENA,FUNDACION FLORA NATIVA CHILENA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1180,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65139122-9,ENT-RUT-65139122-9,
donatarias_21440,1175,ASOCIACION DE MEMORIA Y DERECHOS HUMANOS VENDA SEXY,ASOCIACION DE MEMORIA Y DERECHOS HUMANOS VENDA SEXY,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1175,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65085716-K,ENT-RUT-65085716-K,
donatarias_21440,1174,INSTITUTO CHILENO ALEMAN DE CULTURA DE CONCEPCION GOETHE ZENTRUM,INSTITUTO CHILENO ALEMAN DE CULTURA DE CONCEPCION GOETHE ZENTRUM,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1174,RUT_DIRECT,STRONG_LEGAL_REGISTRY,71435000-5,ENT-RUT-71435000-5,
donatarias_21440,1170,FUNDACIÓN EDUCASWITCH,FUNDACION EDUCASWITCH,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1170,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65257953-1,ENT-RUT-65257953-1,
donatarias_21440,1169,FUNDACIÓN CULTURAL MARGARITA CHOCOBAR CRUZ,FUNDACION CULTURAL MARGARITA CHOCOBAR CRUZ,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1169,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65232046-5,ENT-RUT-65232046-5,
donatarias_21440,1167,FUNDACION CASA BOOST NEUROREHABILITACION INFANTIL,FUNDACION CASA BOOST NEUROREHABILITACION INFANTIL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1167,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65258211-7,ENT-RUT-65258211-7,
donatarias_21440,1162,CORPORACION AGRUPACIÓN CRECER PATAGONIA,CORPORACION AGRUPACION CRECER PATAGONIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1162,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65136414-0,ENT-RUT-65136414-0,
donatarias_21440,1159,ORGANIZACIÓN NO GUBERNAMENTAL DE DESARROLLO KALFUTRAY.,ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO KALFUTRAY,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1159,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65737690-6,ENT-RUT-65737690-6,
donatarias_21440,1158,IGLESIA DEL VALLE DE LONQUEN,IGLESIA DEL VALLE DE LONQUEN,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1158,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65020958-3,ENT-RUT-65020958-3,
donatarias_21440,1157,IGLESIA APOSTÓLICA CENTRO DE ADORACION FAMILIAR CASA DEL PADRE CHILE,IGLESIA APOSTOLICA CENTRO DE ADORACION FAMILIAR CASA DEL PADRE CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1157,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65095421-1,ENT-RUT-65095421-1,
donatarias_21440,1154,FUNDACION SOMOS TAB,FUNDACION SOMOS TAB,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1154,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65209994-7,ENT-RUT-65209994-7,
donatarias_21440,1153,FUNDACIÓN SANTUARIO ESPERANZA DE VIDA,FUNDACION SANTUARIO ESPERANZA DE VIDA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1153,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65213147-6,ENT-RUT-65213147-6,
donatarias_21440,1152,FUNDACION REDENCION CHILE,FUNDACION REDENCION CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1152,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65217429-9,ENT-RUT-65217429-9,
donatarias_21440,1144,FUNDACIÓN DE COLABORACIÓN Y COOPERACIÓN SOCIAL PUENTES DE AMOR,FUNDACION DE COLABORACION Y COOPERACION SOCIAL PUENTES DE AMOR,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1144,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65133425-K,ENT-RUT-65133425-K,
donatarias_21440,1139,FUNDACIÓN APA O F. APA,FUNDACION APA O F APA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1139,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65242013-3,ENT-RUT-65242013-3,
donatarias_21440,1138,FUNDACION AMOR DE MARIA,FUNDACION AMOR DE MARIA,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1138,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65255803-8,ENT-RUT-65255803-8,
donatarias_21440,1137,CUERPO DE BOMBERO METROPOLITANO SUR,CUERPO DE BOMBERO METROPOLITANO SUR,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1137,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65600110-0,ENT-RUT-65600110-0,
donatarias_21440,1134,ASOCIACION DOSEL,ASOCIACION DOSEL,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1134,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65148855-9,ENT-RUT-65148855-9,
donatarias_21440,1126,FUNDACION RED BOKASHI,FUNDACION RED BOKASHI,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1126,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65215776-9,ENT-RUT-65215776-9,
donatarias_21440,1125,FUNDACIÓN PROYECTO SER HUMANO,FUNDACION PROYECTO SER HUMANO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1125,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65083333-3,ENT-RUT-65083333-3,
donatarias_21440,1124,FUNDACIÓN PELUVIDAS EN ACCIÓN,FUNDACION PELUVIDAS EN ACCION,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1124,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65244204-8,ENT-RUT-65244204-8,
donatarias_21440,1123,"FUNDACIÓN PARA LA INCLUSION LABORAL, SOCIAL Y CULTURAL DE PERSONAS CON DISPACIDAD TU ESPACIO",FUNDACION PARA LA INCLUSION LABORAL SOCIAL Y CULTURAL DE PERSONAS CON DISPACIDAD TU ESPACIO,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1123,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65236288-5,ENT-RUT-65236288-5,
donatarias_21440,1119,FUNDACIÓN LEGACY: APOYANDO A LAS ÁREAS PROTEGIDAS DE CHILE,FUNDACION LEGACY APOYANDO A LAS AREAS PROTEGIDAS DE CHILE,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1119,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65253623-9,ENT-RUT-65253623-9,
donatarias_21440,1114,FUNDACION CULTURA ESTACION FOTOGRAFO DE CERROS,FUNDACION CULTURA ESTACION FOTOGRAFO DE CERROS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1114,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65213391-6,ENT-RUT-65213391-6,
donatarias_21440,1110,ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO SOCIAL PROYECTO SIMBIOSIS U ONG PROYECTO SIMBIOSIS,ORGANIZACION NO GUBERNAMENTAL DE DESARROLLO SOCIAL PROYECTO SIMBIOSIS U ONG PROYECTO SIMBIOSIS,Inscrita,https://donacionesley21440.gob.cl/registro-publico?n=1110,RUT_DIRECT,STRONG_LEGAL_REGISTRY,65160259-9,ENT-RUT-65160259-9,
